,ID,Jahr,Monat,Gastro_Id,Umsatz in millionen, TMK,Jahr_Monat
2833,3064,2017,3,WZ08-561,97.0,9.0,2017-3
2834,3065,2017,3,WZ08-562,104.9,9.0,2017-3
2835,3066,2017,3,WZ08-563,91.1,9.0,2017-3
2836,3067,2017,3,WZ08-561-01,96.3,9.0,2017-3
2837,3068,2017,3,WZ08-55-01,97.5,9.0,2017-3
2838,3069,2017,4,WZ08-55,97.1,10.3,2017-4
2839,3070,2017,4,WZ08-551,96.5,10.3,2017-4
2840,3071,2017,4,WZ08-552,91.8,10.3,2017-4
2841,3072,2017,4,WZ08-553,141.2,10.3,2017-4
2842,3073,2017,4,WZ08-559,108.9,10.3,2017-4
2843,3074,2017,4,WZ08-56,100.5,10.3,2017-4
2844,3075,2017,4,WZ08-561,102.9,10.3,2017-4
2845,3076,2017,4,WZ08-562,93.6,10.3,2017-4
2846,3077,2017,4,WZ08-563,97.9,10.3,2017-4
2847,3078,2017,4,WZ08-561-01,102.3,10.3,2017-4
2848,3079,2017,4,WZ08-55-01,99.2,10.3,2017-4
2849,3080,2017,5,WZ08-55,116.1,16.1,2017-5
2850,3081,2017,5,WZ08-551,117.1,16.1,2017-5
2851,3082,2017,5,WZ08-552,104.5,16.1,2017-5
2852,3083,2017,5,WZ08-553,108.8,16.1,2017-5
2853,3084,2017,5,WZ08-559,119.4,16.1,2017-5
2854,3085,2017,5,WZ08-56,106.6,16.1,2017-5
2855,3086,2017,5,WZ08-561,107.9,16.1,2017-5
2856,3087,2017,5,WZ08-562,105.2,16.1,2017-5
2857,3088,2017,5,WZ08-563,99.5,16.1,2017-5
2858,3089,2017,5,WZ08-561-01,107.0,16.1,2017-5
2859,3090,2017,5,WZ08-55-01,110.1,16.1,2017-5
2860,3091,2017,6,WZ08-55,111.4,20.9,2017-6
2861,3092,2017,6,WZ08-551,110.0,20.9,2017-6
2862,3093,2017,6,WZ08-552,119.3,20.9,2017-6
2863,3094,2017,6,WZ08-553,149.1,20.9,2017-6
2864,3095,2017,6,WZ08-559,112.1,20.9,2017-6
2865,3096,2017,6,WZ08-56,107.9,20.9,2017-6
2866,3097,2017,6,WZ08-561,109.8,20.9,2017-6
2867,3098,2017,6,WZ08-562,104.6,20.9,2017-6
2868,3099,2017,6,WZ08-563,101.1,20.9,2017-6
2869,3100,2017,6,WZ08-561-01,108.8,20.9,2017-6
2870,3101,2017,6,WZ08-55-01,109.2,20.9,2017-6
2871,3102,2017,7,WZ08-55,115.7,21.3,2017-7
2872,3103,2017,7,WZ08-551,112.5,21.3,2017-7
2873,3104,2017,7,WZ08-552,138.9,21.3,2017-7
2874,3105,2017,7,WZ08-553,186.3,21.3,2017-7
2875,3106,2017,7,WZ08-559,114.2,21.3,2017-7
2876,3107,2017,7,WZ08-56,111.5,21.3,2017-7
2877,3108,2017,7,WZ08-561,115.5,21.3,2017-7
2878,3109,2017,7,WZ08-562,100.6,21.3,2017-7
2879,3110,2017,7,WZ08-563,105.5,21.3,2017-7
2880,3111,2017,7,WZ08-561-01,114.4,21.3,2017-7
2881,3112,2017,7,WZ08-55-01,113.0,21.3,2017-7
2882,3113,2017,8,WZ08-55,112.2,21.0,2017-8
2883,3114,2017,8,WZ08-551,108.6,21.0,2017-8
2884,3115,2017,8,WZ08-552,139.0,21.0,2017-8
2885,3116,2017,8,WZ08-553,191.5,21.0,2017-8
2886,3117,2017,8,WZ08-559,105.4,21.0,2017-8
2887,3118,2017,8,WZ08-56,107.9,21.0,2017-8
2888,3119,2017,8,WZ08-561,111.7,21.0,2017-8
2889,3120,2017,8,WZ08-562,98.1,21.0,2017-8
2890,3121,2017,8,WZ08-563,101.5,21.0,2017-8
2891,3122,2017,8,WZ08-561-01,110.6,21.0,2017-8
2892,3123,2017,8,WZ08-55-01,109.5,21.0,2017-8
2893,3124,2017,9,WZ08-55,124.4,14.8,2017-9
2894,3125,2017,9,WZ08-551,125.5,14.8,2017-9
2895,3126,2017,9,WZ08-552,115.6,14.8,2017-9
2896,3127,2017,9,WZ08-553,107.9,14.8,2017-9
2897,3128,2017,9,WZ08-559,110.7,14.8,2017-9
2898,3129,2017,9,WZ08-56,108.9,14.8,2017-9
2899,3130,2017,9,WZ08-561,108.3,14.8,2017-9
2900,3131,2017,9,WZ08-562,112.0,14.8,2017-9
2901,3132,2017,9,WZ08-563,106.0,14.8,2017-9
2902,3133,2017,9,WZ08-561-01,108.0,14.8,2017-9
2903,3134,2017,9,WZ08-55-01,114.5,14.8,2017-9
2904,3135,2017,10,WZ08-55,114.6,12.7,2017-10
2905,3136,2017,10,WZ08-551,116.2,12.7,2017-10
2906,3137,2017,10,WZ08-552,103.2,12.7,2017-10
2907,3138,2017,10,WZ08-553,75.9,12.7,2017-10
2908,3139,2017,10,WZ08-559,118.6,12.7,2017-10
2909,3140,2017,10,WZ08-56,105.8,12.7,2017-10
2910,3141,2017,10,WZ08-561,106.8,12.7,2017-10
2911,3142,2017,10,WZ08-562,102.8,12.7,2017-10
2912,3143,2017,10,WZ08-563,105.3,12.7,2017-10
2913,3144,2017,10,WZ08-561-01,106.6,12.7,2017-10
2914,3145,2017,10,WZ08-55-01,109.0,12.7,2017-10
2915,3146,2017,11,WZ08-55,94.1,5.75,2017-11
2916,3147,2017,11,WZ08-551,97.4,5.75,2017-11
2917,3148,2017,11,WZ08-552,62.1,5.75,2017-11
2918,3149,2017,11,WZ08-553,36.5,5.75,2017-11
2919,3150,2017,11,WZ08-559,117.0,5.75,2017-11
2920,3151,2017,11,WZ08-56,96.5,5.75,2017-11
2921,3152,2017,11,WZ08-561,94.0,5.75,2017-11
2922,3153,2017,11,WZ08-562,107.3,5.75,2017-11
2923,3154,2017,11,WZ08-563,89.3,5.75,2017-11
2924,3155,2017,11,WZ08-561-01,93.5,5.75,2017-11
2925,3156,2017,11,WZ08-55-01,95.6,5.75,2017-11
2926,3157,2017,12,WZ08-55,96.1,3.2,2017-12
2927,3158,2017,12,WZ08-551,99.2,3.2,2017-12
2928,3159,2017,12,WZ08-552,63.8,3.2,2017-12
2929,3160,2017,12,WZ08-553,59.4,3.2,2017-12
2930,3161,2017,12,WZ08-559,110.0,3.2,2017-12
2931,3162,2017,12,WZ08-56,110.2,3.2,2017-12
2932,3163,2017,12,WZ08-561,109.9,3.2,2017-12
2933,3164,2017,12,WZ08-562,110.1,3.2,2017-12
2934,3165,2017,12,WZ08-563,112.8,3.2,2017-12
2935,3166,2017,12,WZ08-561-01,110.2,3.2,2017-12
2936,3167,2017,12,WZ08-55-01,105.1,3.2,2017-12
2937,3168,2018,1,WZ08-55,80.8,6.4,2018-1
2938,3169,2018,1,WZ08-551,81.1,6.4,2018-1
2939,3170,2018,1,WZ08-552,59.4,6.4,2018-1
2940,3171,2018,1,WZ08-553,132.0,6.4,2018-1
2941,3172,2018,1,WZ08-559,110.3,6.4,2018-1
2942,3173,2018,1,WZ08-56,87.9,6.4,2018-1
2943,3174,2018,1,WZ08-561,87.5,6.4,2018-1
2944,3175,2018,1,WZ08-562,92.3,6.4,2018-1
2945,3176,2018,1,WZ08-563,79.6,6.4,2018-1
2946,3177,2018,1,WZ08-561-01,86.6,6.4,2018-1
2947,3178,2018,1,WZ08-55-01,85.4,6.4,2018-1
2948,3179,2018,2,WZ08-55,81.6,0.45,2018-2
2949,3180,2018,2,WZ08-551,83.1,0.45,2018-2
2950,3181,2018,2,WZ08-552,66.4,0.45,2018-2
2951,3182,2018,2,WZ08-553,53.6,0.45,2018-2
2952,3183,2018,2,WZ08-559,101.1,0.45,2018-2
2953,3184,2018,2,WZ08-56,85.7,0.45,2018-2
2954,3185,2018,2,WZ08-561,84.0,0.45,2018-2
2955,3186,2018,2,WZ08-562,92.6,0.45,2018-2
2956,3187,2018,2,WZ08-563,81.1,0.45,2018-2
2957,3188,2018,2,WZ08-561-01,83.7,0.45,2018-2
2958,3189,2018,2,WZ08-55-01,84.2,0.45,2018-2
2959,3190,2018,3,WZ08-55,94.3,6.6,2018-3
2960,3191,2018,3,WZ08-551,95.4,6.6,2018-3
2961,3192,2018,3,WZ08-552,79.6,6.6,2018-3
2962,3193,2018,3,WZ08-553,90.1,6.6,2018-3
2963,3194,2018,3,WZ08-559,105.0,6.6,2018-3
2964,3195,2018,3,WZ08-56,97.1,6.6,2018-3
2965,3196,2018,3,WZ08-561,97.1,6.6,2018-3
2966,3197,2018,3,WZ08-562,99.3,6.6,2018-3
2967,3198,2018,3,WZ08-563,90.8,6.6,2018-3
2968,3199,2018,3,WZ08-561-01,96.4,6.6,2018-3
2969,3200,2018,3,WZ08-55-01,96.1,6.6,2018-3
2970,3201,2018,4,WZ08-55,102.4,15.3,2018-4
2971,3202,2018,4,WZ08-551,103.3,15.3,2018-4
2972,3203,2018,4,WZ08-552,84.6,15.3,2018-4
2973,3204,2018,4,WZ08-553,121.3,15.3,2018-4
2974,3205,2018,4,WZ08-559,109.8,15.3,2018-4
2975,3206,2018,4,WZ08-56,102.4,15.3,2018-4
2976,3207,2018,4,WZ08-561,104.5,15.3,2018-4
2977,3208,2018,4,WZ08-562,98.5,15.3,2018-4
2978,3209,2018,4,WZ08-563,95.4,15.3,2018-4
2979,3210,2018,4,WZ08-561-01,103.5,15.3,2018-4
2980,3211,2018,4,WZ08-55-01,102.4,15.3,2018-4
2981,3212,2018,5,WZ08-55,109.2,17.9,2018-5
2982,3213,2018,5,WZ08-551,108.8,17.9,2018-5
2983,3214,2018,5,WZ08-552,107.0,17.9,2018-5
2984,3215,2018,5,WZ08-553,135.6,17.9,2018-5
2985,3216,2018,5,WZ08-559,115.2,17.9,2018-5
2986,3217,2018,5,WZ08-56,107.8,17.9,2018-5
2987,3218,2018,5,WZ08-561,111.3,17.9,2018-5
2988,3219,2018,5,WZ08-562,99.9,17.9,2018-5
2989,3220,2018,5,WZ08-563,100.0,17.9,2018-5
2990,3221,2018,5,WZ08-561-01,110.1,17.9,2018-5
2991,3222,2018,5,WZ08-55-01,108.3,17.9,2018-5
2992,3223,2018,6,WZ08-55,115.5,20.85,2018-6
2993,3224,2018,6,WZ08-551,115.3,20.85,2018-6
2994,3225,2018,6,WZ08-552,113.0,20.85,2018-6
2995,3226,2018,6,WZ08-553,135.0,20.85,2018-6
2996,3227,2018,6,WZ08-559,120.0,20.85,2018-6
2997,3228,2018,6,WZ08-56,108.4,20.85,2018-6
2998,3229,2018,6,WZ08-561,108.3,20.85,2018-6
2999,3230,2018,6,WZ08-562,110.9,20.85,2018-6
3000,3231,2018,6,WZ08-563,102.0,20.85,2018-6
3001,3232,2018,6,WZ08-561-01,107.6,20.85,2018-6
3002,3233,2018,6,WZ08-55-01,111.0,20.85,2018-6
3003,3234,2018,7,WZ08-55,116.5,22.7,2018-7
3004,3235,2018,7,WZ08-551,113.7,22.7,2018-7
3005,3236,2018,7,WZ08-552,131.9,22.7,2018-7
3006,3237,2018,7,WZ08-553,195.2,22.7,2018-7
3007,3238,2018,7,WZ08-559,119.4,22.7,2018-7
3008,3239,2018,7,WZ08-56,111.2,22.7,2018-7
3009,3240,2018,7,WZ08-561,115.2,22.7,2018-7
3010,3241,2018,7,WZ08-562,103.6,22.7,2018-7
3011,3242,2018,7,WZ08-563,98.8,22.7,2018-7
3012,3243,2018,7,WZ08-561-01,113.4,22.7,2018-7
3013,3244,2018,7,WZ08-55-01,113.2,22.7,2018-7
3014,3245,2018,8,WZ08-55,116.0,22.0,2018-8
3015,3246,2018,8,WZ08-551,113.4,22.0,2018-8
3016,3247,2018,8,WZ08-552,129.9,22.0,2018-8
3017,3248,2018,8,WZ08-553,193.9,22.0,2018-8
3018,3249,2018,8,WZ08-559,111.2,22.0,2018-8
3019,3250,2018,8,WZ08-56,110.1,22.0,2018-8
3020,3251,2018,8,WZ08-561,113.5,22.0,2018-8
3021,3252,2018,8,WZ08-562,101.3,22.0,2018-8
3022,3253,2018,8,WZ08-563,105.2,22.0,2018-8
3023,3254,2018,8,WZ08-561-01,112.6,22.0,2018-8
3024,3255,2018,8,WZ08-55-01,112.2,22.0,2018-8
3025,3256,2018,9,WZ08-55,127.1,17.65,2018-9
3026,3257,2018,9,WZ08-551,127.7,17.65,2018-9
3027,3258,2018,9,WZ08-552,121.7,17.65,2018-9
3028,3259,2018,9,WZ08-553,122.6,17.65,2018-9
3029,3260,2018,9,WZ08-559,113.9,17.65,2018-9
3030,3261,2018,9,WZ08-56,109.6,17.65,2018-9
3031,3262,2018,9,WZ08-561,109.7,17.65,2018-9
3032,3263,2018,9,WZ08-562,110.7,17.65,2018-9
3033,3264,2018,9,WZ08-563,106.3,17.65,2018-9
3034,3265,2018,9,WZ08-561-01,109.3,17.65,2018-9
3035,3266,2018,9,WZ08-55-01,116.0,17.65,2018-9
3036,3267,2018,10,WZ08-55,115.9,13.4,2018-10
3037,3268,2018,10,WZ08-551,117.2,13.4,2018-10
3038,3269,2018,10,WZ08-552,104.6,13.4,2018-10
3039,3270,2018,10,WZ08-553,87.3,13.4,2018-10
3040,3271,2018,10,WZ08-559,124.4,13.4,2018-10
3041,3272,2018,10,WZ08-56,106.6,13.4,2018-10
3042,3273,2018,10,WZ08-561,106.6,13.4,2018-10
3043,3274,2018,10,WZ08-562,108.0,13.4,2018-10
3044,3275,2018,10,WZ08-563,102.9,13.4,2018-10
3045,3276,2018,10,WZ08-561-01,106.2,13.4,2018-10
3046,3277,2018,10,WZ08-55-01,110.0,13.4,2018-10
3047,3278,2018,11,WZ08-55,97.3,6.15,2018-11
3048,3279,2018,11,WZ08-551,100.5,6.15,2018-11
3049,3280,2018,11,WZ08-552,66.4,6.15,2018-11
3050,3281,2018,11,WZ08-553,41.4,6.15,2018-11
3051,3282,2018,11,WZ08-559,121.1,6.15,2018-11
3052,3283,2018,11,WZ08-56,101.1,6.15,2018-11
3053,3284,2018,11,WZ08-561,99.1,6.15,2018-11
3054,3285,2018,11,WZ08-562,110.3,6.15,2018-11
3055,3286,2018,11,WZ08-563,93.3,6.15,2018-11
3056,3287,2018,11,WZ08-561-01,98.5,6.15,2018-11
3057,3288,2018,11,WZ08-55-01,99.8,6.15,2018-11
3058,3289,2018,12,WZ08-55,96.0,5.4,2018-12
3059,3290,2018,12,WZ08-551,99.0,5.4,2018-12
3060,3291,2018,12,WZ08-552,65.3,5.4,2018-12
3061,3292,2018,12,WZ08-553,56.7,5.4,2018-12
3062,3293,2018,12,WZ08-559,104.5,5.4,2018-12
3063,3294,2018,12,WZ08-56,112.6,5.4,2018-12
3064,3295,2018,12,WZ08-561,112.6,5.4,2018-12
3065,3296,2018,12,WZ08-562,112.5,5.4,2018-12
3066,3297,2018,12,WZ08-563,112.4,5.4,2018-12
3067,3298,2018,12,WZ08-561-01,112.6,5.4,2018-12
3068,3299,2018,12,WZ08-55-01,106.6,5.4,2018-12
3069,3300,2019,1,WZ08-55,82.0,2.0,2019-1
3070,3301,2019,1,WZ08-551,82.9,2.0,2019-1
3071,3302,2019,1,WZ08-552,58.3,2.0,2019-1
3072,3303,2019,1,WZ08-553,114.5,2.0,2019-1
3073,3304,2019,1,WZ08-559,111.7,2.0,2019-1
3074,3305,2019,1,WZ08-56,88.2,2.0,2019-1
3075,3306,2019,1,WZ08-561,86.8,2.0,2019-1
3076,3307,2019,1,WZ08-562,96.3,2.0,2019-1
3077,3308,2019,1,WZ08-563,78.8,2.0,2019-1
3078,3309,2019,1,WZ08-561-01,85.9,2.0,2019-1
3079,3310,2019,1,WZ08-55-01,86.0,2.0,2019-1
3080,3311,2019,2,WZ08-55,83.3,6.55,2019-2
3081,3312,2019,2,WZ08-551,85.0,6.55,2019-2
3082,3313,2019,2,WZ08-552,64.2,6.55,2019-2
3083,3314,2019,2,WZ08-553,62.3,6.55,2019-2
3084,3315,2019,2,WZ08-559,105.0,6.55,2019-2
3085,3316,2019,2,WZ08-56,90.2,6.55,2019-2
3086,3317,2019,2,WZ08-561,88.8,6.55,2019-2
3087,3318,2019,2,WZ08-562,97.8,6.55,2019-2
3088,3319,2019,2,WZ08-563,82.2,6.55,2019-2
3089,3320,2019,2,WZ08-561-01,88.1,6.55,2019-2
3090,3321,2019,2,WZ08-55-01,87.7,6.55,2019-2
3091,3322,2019,3,WZ08-55,98.7,8.9,2019-3
3092,3323,2019,3,WZ08-551,100.5,8.9,2019-3
3093,3324,2019,3,WZ08-552,72.6,8.9,2019-3
3094,3325,2019,3,WZ08-553,102.6,8.9,2019-3
3095,3326,2019,3,WZ08-559,109.8,8.9,2019-3
3096,3327,2019,3,WZ08-56,100.5,8.9,2019-3
3097,3328,2019,3,WZ08-561,100.0,8.9,2019-3
3098,3329,2019,3,WZ08-562,104.9,8.9,2019-3
3099,3330,2019,3,WZ08-563,94.1,8.9,2019-3
3100,3331,2019,3,WZ08-561-01,99.3,8.9,2019-3
3101,3332,2019,3,WZ08-55-01,99.9,8.9,2019-3
3102,3333,2019,4,WZ08-55,101.3,10.95,2019-4
3103,3334,2019,4,WZ08-551,100.7,10.95,2019-4
3104,3335,2019,4,WZ08-552,98.2,10.95,2019-4
3105,3336,2019,4,WZ08-553,136.7,10.95,2019-4
3106,3337,2019,4,WZ08-559,112.3,10.95,2019-4
3107,3338,2019,4,WZ08-56,101.5,10.95,2019-4
3108,3339,2019,4,WZ08-561,102.7,10.95,2019-4
3109,3340,2019,4,WZ08-562,99.4,10.95,2019-4
3110,3341,2019,4,WZ08-563,96.5,10.95,2019-4
3111,3342,2019,4,WZ08-561-01,102.0,10.95,2019-4
3112,3343,2019,4,WZ08-55-01,101.4,10.95,2019-4
3113,3344,2019,5,WZ08-55,112.2,13.2,2019-5
3114,3345,2019,5,WZ08-551,113.0,13.2,2019-5
3115,3346,2019,5,WZ08-552,103.0,13.2,2019-5
3116,3347,2019,5,WZ08-553,106.7,13.2,2019-5
3117,3348,2019,5,WZ08-559,119.3,13.2,2019-5
3118,3349,2019,5,WZ08-56,108.2,13.2,2019-5
3119,3350,2019,5,WZ08-561,108.9,13.2,2019-5
3120,3351,2019,5,WZ08-562,109.1,13.2,2019-5
3121,3352,2019,5,WZ08-563,99.3,13.2,2019-5
3122,3353,2019,5,WZ08-561-01,107.9,13.2,2019-5
3123,3354,2019,5,WZ08-55-01,109.7,13.2,2019-5
3124,3355,2019,6,WZ08-55,116.2,21.0,2019-6
3125,3356,2019,6,WZ08-551,114.7,21.0,2019-6
3126,3357,2019,6,WZ08-552,122.9,21.0,2019-6
3127,3358,2019,6,WZ08-553,162.5,21.0,2019-6
3128,3359,2019,6,WZ08-559,111.9,21.0,2019-6
3129,3360,2019,6,WZ08-56,109.6,21.0,2019-6
3130,3361,2019,6,WZ08-561,111.3,21.0,2019-6
3131,3362,2019,6,WZ08-562,107.2,21.0,2019-6
3132,3363,2019,6,WZ08-563,100.6,21.0,2019-6
3133,3364,2019,6,WZ08-561-01,110.2,21.0,2019-6
3134,3365,2019,6,WZ08-55-01,112.0,21.0,2019-6
3135,3366,2019,7,WZ08-55,115.0,21.4,2019-7
3136,3367,2019,7,WZ08-551,111.8,21.4,2019-7
3137,3368,2019,7,WZ08-552,136.1,21.4,2019-7
3138,3369,2019,7,WZ08-553,190.2,21.4,2019-7
3139,3370,2019,7,WZ08-559,118.1,21.4,2019-7
3140,3371,2019,7,WZ08-56,110.7,21.4,2019-7
3141,3372,2019,7,WZ08-561,113.8,21.4,2019-7
3142,3373,2019,7,WZ08-562,104.2,21.4,2019-7
3143,3374,2019,7,WZ08-563,101.0,21.4,2019-7
3144,3375,2019,7,WZ08-561-01,112.4,21.4,2019-7
3145,3376,2019,7,WZ08-55-01,112.3,21.4,2019-7
3146,3377,2019,8,WZ08-55,115.0,21.6,2019-8
3147,3378,2019,8,WZ08-551,112.0,21.6,2019-8
3148,3379,2019,8,WZ08-552,133.2,21.6,2019-8
3149,3380,2019,8,WZ08-553,192.4,21.6,2019-8
3150,3381,2019,8,WZ08-559,108.9,21.6,2019-8
3151,3382,2019,8,WZ08-56,112.1,21.6,2019-8
3152,3383,2019,8,WZ08-561,115.9,21.6,2019-8
3153,3384,2019,8,WZ08-562,101.6,21.6,2019-8
3154,3385,2019,8,WZ08-563,106.8,21.6,2019-8
3155,3386,2019,8,WZ08-561-01,114.9,21.6,2019-8
3156,3387,2019,8,WZ08-55-01,113.1,21.6,2019-8
3157,3388,2019,9,WZ08-55,122.9,15.95,2019-9
3158,3389,2019,9,WZ08-551,123.4,15.95,2019-9
3159,3390,2019,9,WZ08-552,117.5,15.95,2019-9
3160,3391,2019,9,WZ08-553,121.2,15.95,2019-9
3161,3392,2019,9,WZ08-559,113.4,15.95,2019-9
3162,3393,2019,9,WZ08-56,109.2,15.95,2019-9
3163,3394,2019,9,WZ08-561,108.2,15.95,2019-9
3164,3395,2019,9,WZ08-562,115.1,15.95,2019-9
3165,3396,2019,9,WZ08-563,102.0,15.95,2019-9
3166,3397,2019,9,WZ08-561-01,107.5,15.95,2019-9
3167,3398,2019,9,WZ08-55-01,114.2,15.95,2019-9
3168,3399,2019,10,WZ08-55,117.1,13.3,2019-10
3169,3400,2019,10,WZ08-551,118.6,13.3,2019-10
3170,3401,2019,10,WZ08-552,105.6,13.3,2019-10
3171,3402,2019,10,WZ08-553,84.1,13.3,2019-10
3172,3403,2019,10,WZ08-559,123.7,13.3,2019-10
3173,3404,2019,10,WZ08-56,107.6,13.3,2019-10
3174,3405,2019,10,WZ08-561,107.4,13.3,2019-10
3175,3406,2019,10,WZ08-562,109.4,13.3,2019-10
3176,3407,2019,10,WZ08-563,104.7,13.3,2019-10
3177,3408,2019,10,WZ08-561-01,107.1,13.3,2019-10
3178,3409,2019,10,WZ08-55-01,111.1,13.3,2019-10
3179,3410,2019,11,WZ08-55,100.3,5.3,2019-11
3180,3411,2019,11,WZ08-551,104.0,5.3,2019-11
3181,3412,2019,11,WZ08-552,63.3,5.3,2019-11
3182,3413,2019,11,WZ08-553,46.5,5.3,2019-11
3183,3414,2019,11,WZ08-559,120.5,5.3,2019-11
3184,3415,2019,11,WZ08-56,102.6,5.3,2019-11
3185,3416,2019,11,WZ08-561,100.5,5.3,2019-11
3186,3417,2019,11,WZ08-562,111.8,5.3,2019-11
3187,3418,2019,11,WZ08-563,97.8,5.3,2019-11
3188,3419,2019,11,WZ08-561-01,100.1,5.3,2019-11
3189,3420,2019,11,WZ08-55-01,101.8,5.3,2019-11
3190,3421,2019,12,WZ08-55,96.6,5.0,2019-12
3191,3422,2019,12,WZ08-551,99.8,5.0,2019-12
3192,3423,2019,12,WZ08-552,67.0,5.0,2019-12
3193,3424,2019,12,WZ08-553,43.4,5.0,2019-12
3194,3425,2019,12,WZ08-559,109.2,5.0,2019-12
3195,3426,2019,12,WZ08-56,112.4,5.0,2019-12
3196,3427,2019,12,WZ08-561,113.2,5.0,2019-12
3197,3428,2019,12,WZ08-562,108.9,5.0,2019-12
3198,3429,2019,12,WZ08-563,114.7,5.0,2019-12
3199,3430,2019,12,WZ08-561-01,113.3,5.0,2019-12
3200,3431,2019,12,WZ08-55-01,106.7,5.0,2019-12
3201,3432,2020,1,WZ08-55,79.9,4.6,2020-1
3202,3433,2020,1,WZ08-551,80.7,4.6,2020-1
3203,3434,2020,1,WZ08-552,55.2,4.6,2020-1
3204,3435,2020,1,WZ08-553,112.8,4.6,2020-1
3205,3436,2020,1,WZ08-559,110.6,4.6,2020-1
3206,3437,2020,1,WZ08-56,90.1,4.6,2020-1
3207,3438,2020,1,WZ08-561,89.9,4.6,2020-1
3208,3439,2020,1,WZ08-562,94.0,4.6,2020-1
3209,3440,2020,1,WZ08-563,84.1,4.6,2020-1
3210,3441,2020,1,WZ08-561-01,89.1,4.6,2020-1
3211,3442,2020,1,WZ08-55-01,86.5,4.6,2020-1
3212,3443,2020,2,WZ08-55,85.1,7.1,2020-2
3213,3444,2020,2,WZ08-551,86.6,7.1,2020-2
3214,3445,2020,2,WZ08-552,66.8,7.1,2020-2
3215,3446,2020,2,WZ08-553,65.1,7.1,2020-2
3216,3447,2020,2,WZ08-559,101.9,7.1,2020-2
3217,3448,2020,2,WZ08-56,90.3,7.1,2020-2
3218,3449,2020,2,WZ08-561,89.4,7.1,2020-2
3219,3450,2020,2,WZ08-562,95.5,7.1,2020-2
3220,3451,2020,2,WZ08-563,86.4,7.1,2020-2
3221,3452,2020,2,WZ08-561-01,88.8,7.1,2020-2
3222,3453,2020,2,WZ08-55-01,88.4,7.1,2020-2
3223,3454,2020,3,WZ08-55,49.4,6.1,2020-3
3224,3455,2020,3,WZ08-551,49.3,6.1,2020-3
3225,3456,2020,3,WZ08-552,41.4,6.1,2020-3
3226,3457,2020,3,WZ08-553,68.1,6.1,2020-3
3227,3458,2020,3,WZ08-559,82.8,6.1,2020-3
3228,3459,2020,3,WZ08-56,57.7,6.1,2020-3
3229,3460,2020,3,WZ08-561,53.9,6.1,2020-3
3230,3461,2020,3,WZ08-562,75.1,6.1,2020-3
3231,3462,2020,3,WZ08-563,44.1,6.1,2020-3
3232,3463,2020,3,WZ08-561-01,52.8,6.1,2020-3
3233,3464,2020,3,WZ08-55-01,54.7,6.1,2020-3
3234,3465,2020,4,WZ08-55,13.6,15.35,2020-4
3235,3466,2020,4,WZ08-551,11.7,15.35,2020-4
3236,3467,2020,4,WZ08-552,15.4,15.35,2020-4
3237,3468,2020,4,WZ08-553,80.4,15.35,2020-4
3238,3469,2020,4,WZ08-559,63.2,15.35,2020-4
3239,3470,2020,4,WZ08-56,32.2,15.35,2020-4
3240,3471,2020,4,WZ08-561,29.6,15.35,2020-4
3241,3472,2020,4,WZ08-562,47.0,15.35,2020-4
3242,3473,2020,4,WZ08-563,15.2,15.35,2020-4
3243,3474,2020,4,WZ08-561-01,28.1,15.35,2020-4
3244,3475,2020,4,WZ08-55-01,25.5,15.35,2020-4
3245,3476,2020,5,WZ08-55,23.7,15.1,2020-5
3246,3477,2020,5,WZ08-551,21.6,15.1,2020-5
3247,3478,2020,5,WZ08-552,32.8,15.1,2020-5
3248,3479,2020,5,WZ08-553,79.6,15.1,2020-5
3249,3480,2020,5,WZ08-559,68.1,15.1,2020-5
3250,3481,2020,5,WZ08-56,49.8,15.1,2020-5
3251,3482,2020,5,WZ08-561,51.7,15.1,2020-5
3252,3483,2020,5,WZ08-562,51.1,15.1,2020-5
3253,3484,2020,5,WZ08-563,28.4,15.1,2020-5
3254,3485,2020,5,WZ08-561-01,49.4,15.1,2020-5
3255,3486,2020,5,WZ08-55-01,40.4,15.1,2020-5
3256,3487,2020,6,WZ08-55,56.8,18.2,2020-6
3257,3488,2020,6,WZ08-551,53.6,18.2,2020-6
3258,3489,2020,6,WZ08-552,71.7,18.2,2020-6
3259,3490,2020,6,WZ08-553,153.3,18.2,2020-6
3260,3491,2020,6,WZ08-559,75.4,18.2,2020-6
3261,3492,2020,6,WZ08-56,71.2,18.2,2020-6
3262,3493,2020,6,WZ08-561,77.2,18.2,2020-6
3263,3494,2020,6,WZ08-562,59.4,18.2,2020-6
3264,3495,2020,6,WZ08-563,49.8,18.2,2020-6
3265,3496,2020,6,WZ08-561-01,74.4,18.2,2020-6
3266,3497,2020,6,WZ08-55-01,66.0,18.2,2020-6
3267,3498,2020,7,WZ08-55,82.3,21.2,2020-7
3268,3499,2020,7,WZ08-551,77.9,21.2,2020-7
3269,3500,2020,7,WZ08-552,110.5,21.2,2020-7
3270,3501,2020,7,WZ08-553,192.4,21.2,2020-7
3271,3502,2020,7,WZ08-559,82.4,21.2,2020-7
3272,3503,2020,7,WZ08-56,86.1,21.2,2020-7
3273,3504,2020,7,WZ08-561,95.9,21.2,2020-7
3274,3505,2020,7,WZ08-562,63.6,21.2,2020-7
3275,3506,2020,7,WZ08-563,60.9,21.2,2020-7
3276,3507,2020,7,WZ08-561-01,92.3,21.2,2020-7
